2015-07-29,950292980,1382035139,-431742159,5370447944,6466186883,-1095738939,1357881160,822255000,535626160,28745260999,31107154894,-2361893895
2015-07-30,1037991170,1594032850,-556041680,6533060140,5264664223,1268395917,1864124337,827881550,1036242787,27881341229,27023487085,857854144
2015-07-31,689757370,1633495520,-943738150,4462731868,6852920624,-2390188756,1576696200,1128901474,447794726,35203127781,34110587961,1092539820
2015-08-03,974771160,1562957180,-588186020,4209591340,5602795365,-1393204025,1249406238,996849861,252556377,22027672521,26752287111,-4724614590
2015-08-04,1654292470,1609736023,44556447,8146841619,6541626168,1605215451,1422066200,1042979328,379086872,30605396917,27418990086,3186406831
2015-08-05,1559624620,1104623028,455001592,6398534191,4490340053,1908194138,1934097384,1505298094,428799290,26938161925,26505545400,432616525
2015-08-06,1272827640,1063534508,209293132,5150057630,6997941877,-1847884247,1730268260,1474385680,255882580,25349183344,28194629107,-2845445763
2015-08-07,879733180,1320279704,-440546524,5292931990,4267279075,1025652915,1286339670,903954870,382384800,22720815233,23598779263,-877964030
2015-08-10,1147022810,1174509318,-27486508,6428610285,4775694718,1652915567,1591706049,1050831873,540874176,18650368671,20020885690,-1370517019
2015-08-11,949417820,2465590076,-1516172256,5715092265,7108057937,-1392965672,1710594300,1303147550,407446750,29304123840,32291305722,-2987181882
2015-08-12,1562130710,1109773117,452357593,6031810300,6624399067,-592588767,1202924690,1622849050,-419924360,23404973098,32173143451,-8768170353
2015-08-13,996686930,854022150,142664780,6323551210,6564754989,-241203779,1194060140,1315260229,-121200089,26810312950,28204786006,-1394473056
2015-08-14,1020919560,1113943522,-93023962,4777735925,4642004794,135731131,1152777770,891309090,261468680,20481160977,22732532924,-2251371947
2015-08-17,643656430,890012607,-246356177,3726285740,5765857320,-2039571580,980086880,758816850,221270030,19453296894,21523024129,-2069727235
2015-08-18,679316140,1330528798,-651212658,4360363655,4894254428,-533890773,1028618830,1208667682,-180048852,23939840602,24068380473,-128539871
2015-08-19,1491922230,1603427507,-111505277,5931385790,8066296731,-2134910941,1042543760,1489194033,-446650273,27995500833,34058324303,-6062823470
2015-08-20,1002194420,1169565374,-167370954,5324809423,5214987647,109821776,1329473830,1218248675,111225155,26454647791,32143082026,-5688434235
2015-08-21,752659070,840005256,-87346186,5079239789,6927392357,-1848152568,1139487417,1792676780,-653189363,28354075969,35643384071,-7289308102
2015-08-24,1953892660,2038036467,-84143807,8586855928,10261665959,-1674810031,1156894300,1727576686,-570682386,39217296673,45813185050,-6595888377
2015-08-25,1065114380,1401691310,-336576930,7713511095,6982752184,730758911,1867971191,1296024780,571946411,44275286412,40122154200,4153132212
2015-08-26,836491810,1006110003,-169618193,6447558000,8645717113,-2198159113,1800782001,1513092568,287689433,32569452866,41726824121,-9157371255
2015-08-27,1337431640,1109996776,227434864,5791604540,7790828029,-1999223489,1387026297,831446673,555579624,33361523395,39837758284,-6476234889
2015-08-28,1487561790,1052485492,435076298,6404455450,6390054609,14400841,998948799,1043104000,-44155201,32504933918,28294511936,4210421982
2015-08-31,805688600,738794469,66894131,5423576000,6563033689,-1139457689,629463450,1057960001,-428496551,42181766670,42543409946,-361643276
2015-09-01,1015122720,960106410,55016310,8008258880,7865292597,142966283,880570020,1136098997,-255528977,23310468117,28703568121,-5393100004
2015-09-02,1136266510,778551645,357714865,10416083131,6795893556,3620189575,1166867050,1165460410,1406640,25984944005,25886869179,98074826
2015-09-03,1047368000,1057593560,-10225560,4063908250,6987011365,-2923103115,1607326400,1039977556,567348844,23575710903,20117077731,3458633172
2015-09-04,1012563140,835297970,177265170,3853820490,5736974445,-1883153955,933859733,1414133941,-480274208,18120350584,21865998506,-3745647922
2015-09-07,958603980,811787292,146816688,6853642040,6049466112,804175928,753883850,1508855203,-754971353,16327821971,18439132662,-2111310691
2015-09-08,976637210,830450307,146186903,4858793774,5360634883,-501841109,842037060,1269238502,-427201442,12382715256,15582342791,-3199627535
2015-09-09,1420235200,1147165364,273069836,9963788165,6050138966,3913649199,1535257500,684107449,851150051,41641379733,20258622633,21382757100
2015-09-10,1210122040,689564164,520557876,6168376604,6977046262,-808669658,680167790,948139150,-267971360,24244182173,22219827985,2024354188
2015-09-11,942659740,609136142,333523598,5250274674,5983431740,-733157066,950095060,1091918016,-141822956,18724956606,19208779812,-483823206
2015-09-14,876573110,805614393,70958717,5489329320,6962654088,-1473324768,673801222,887852583,-214051361,18351657043,17068666953,1282990090
2015-09-15,731236574,557122688,174113886,4826606338,4756137077,70469261,734564940,913548269,-178983329,17492869596,19111785773,-1618916177
2015-09-16,1070923290,950587690,120335600,5513391003,6848400035,-1335009032,984297900,1610791673,-626493773,25612994651,21579596913,4033397738
2015-09-17,1093758300,959282998,134475302,7703645764,5403046155,2300599609,1098735390,1279860694,-181125304,36574853249,24690304938,11884548311
2015-09-18,932992250,872335877,60656373,4876437110,6635686586,-1759249476,3194369870,3737961959,-543592089,33565646794,30262575169,3303071625
2015-09-21,955800628,889690003,66110625,3817945855,6405316608,-2587370753,1236181220,1920221948,-684040728,17865471484,28860649876,-10995178392
2015-09-22,678502312,551722518,126779794,5154119835,3872081716,1282038119,763426538,1194433751,-431007213,17812402850,17082796841,729606009
2015-09-23,855575060,622398592,233176468,3836818280,6549579126,-2712760846,552407900,847487585,-295079685,15195973694,30880055098,-15684081404
2015-09-24,1080113510,933774343,146339167,4294637560,5894639695,-1600002135,519205760,915716463,-396510703,18674467193,25977346257,-7302879064
2015-09-25,1018143950,803126141,215017809,5010414550,5231115103,-220700553,817499470,871088456,-53588986,18681706555,22239514667,-3557808112
2015-09-30,918825694,843291869,75533825,4809108418,5065835319,-256726901,824323720,1095126601,-270802881,48139782576,48448942321,-309159745
2015-10-01,1052445880,929435254,123010626,5544089408,4344624405,1199465003,1452955117,1638952625,-185997508,30378382104,27139111896,3239270208
2015-10-02,889956774,570961794,318994980,3878571920,3973444224,-94872304,964788550,795082956,169705594,22041432457,23048752298,-1007319841
2015-10-05,1168604870,784154077,384450793,4236211201,3695027477,541183724,1899529120,1328063053,571466067,21341305403,24297284054,-2955978651
2015-10-06,1287681501,972692837,314988664,4791636880,5493579659,-701942779,1794631040,1229714171,564916869,30856761088,28300405194,2556355894
2015-10-07,1275620040,959412677,316207363,5891471766,5307875796,583595970,1471120450,1215744408,255376042,29512496722,23959382360,5553114362
2015-10-08,1117118852,1274830626,-157711774,5324782200,7763544126,-2438761926,1399168230,2087849179,-688680949,24943019375,23455912346,1487107029
2015-10-12,1172156999,979265723,192891276,7538048126,6206977495,1331070631,1470902570,1031620336,439282234,41395596673,31732782468,9662814205
2015-10-13,928270854,615525419,312745435,5723122840,7422291173,-1699168333,1178709780,924358328,254351452,29549426683,27163539849,2385886834
2015-10-14,816035379,634377340,181658039,5586281715,5732568118,-146286403,1325822870,1044639238,281183632,26605464428,28291424820,-1685960392
2015-10-15,1022258305,695927551,326330754,5947435188,6637102798,-689667610,1393588550,1164349581,229238969,35250706425,24111871803,11138834622
